contact_id,acct_id,email,created_date,country
CT00000483,A0005136,contact483@example.com,2022-04-19,DE
CT00000484,ACC0002201,contact484@example.com,2022-01-12,DE
CT00000485,A0005481,contact485@example.com,2023-06-14,PL
CT00000486,A0002344,contact486@example.com,2022-03-07,DE
CT00000487,A0003850,contact487@example.com,2024-09-08,FR
CT00000488,A0005511,contact488@example.com,2021-09-30,FR
CT00000489,ACC0002281,contact489@example.com,2023-03-01,US
CT00000490,A0004530,contact490@example.com,2023-07-07,FR
CT00000491,A0001843,contact491@example.com,2022-01-13,US
CT00000492,A0000856,contact492@example.com,2024-07-11,DE
CT00000493,A0004971,contact493@example.com,2024-04-17,DE
CT00000494,ACC0000539,contact494@example.com,2024-06-16,FR
CT00000495,A0004475,contact495@example.com,2023-08-26,FR
CT00000496,A0004007,contact496@example.com,2021-04-17,PL
CT00000497,A0000106,contact497@example.com,2022-07-26,US
CT00000498,A0004499,contact498@example.com,2022-07-11,FR
CT00000499,ACC0004589,contact499@example.com,2021-09-18,DE
CT00000500,A0002125,contact500@example.com,2022-09-07,PL
CT00000501,ACC0005450,contact501@example.com,2024-08-26,FR
CT00000502,A0000799,contact502@example.com,2024-11-01,FR
CT00000503,A0004070,contact503@example.com,2022-01-16,FR
CT00000504,A0000731,contact504@example.com,2021-04-26,US
CT00000505,A0000411,contact505@example.com,2022-01-01,DE
CT00000506,A0002058,contact506@example.com,2023-05-11,DE
CT00000507,ACC0000339,contact507@example.com,2023-02-07,DE
CT00000508,A0003249,contact508@example.com,2023-05-25,PL
CT00000509,ACC0004208,contact509@example.com,2021-08-25,PL
CT00000510,A0000220,contact510@example.com,2024-01-24,DE
CT00000511,A0003984,contact511@example.com,2023-05-31,US
CT00000512,ACC0001565,contact512@example.com,2022-11-23,US
CT00000513,A0001818,contact513@example.com,2023-11-17,FR
CT00000514,A0003540,contact514@example.com,2024-05-15,PL
CT00000515,A0004126,contact515@example.com,2024-01-08,US
CT00000516,A0000693,contact516@example.com,2021-07-15,FR
CT00000517,A0005898,contact517@example.com,2021-08-20,FR
CT00000518,A0003812,contact518@example.com,2021-03-15,FR
CT00000519,A0003855,contact519@example.com,2024-03-09,DE
CT00000520,A0005732,contact520@example.com,2023-02-04,US
CT00000521,A0002427,contact521@example.com,2021-02-18,DE
CT00000522,A0000527,contact522@example.com,2024-09-13,PL
CT00000523,A0002862,contact523@example.com,2021-10-25,PL
CT00000524,A0003223,contact524@example.com,2023-05-22,PL
CT00000525,A0005794,contact525@example.com,2021-09-28,US
CT00000526,A0004248,contact526@example.com,2022-08-04,PL
CT00000527,A0000537,contact527@example.com,2023-09-15,US
CT00000528,A0000306,contact528@example.com,2024-07-23,PL
CT00000529,A0003169,contact529@example.com,2024-07-08,PL
CT00000530,A0000413,contact530@example.com,2023-04-16,DE
CT00000531,A0004357,contact531@example.com,2023-07-01,US
CT00000532,A0003949,contact532@example.com,2023-04-23,FR
CT00000533,A0003372,contact533@example.com,2021-11-25,PL
CT00000534,A0005761,contact534@example.com,2021-01-01,DE
CT00000535,A0005867,contact535@example.com,2021-01-19,FR
CT00000536,ACC0003247,contact536@example.com,2022-02-03,PL
CT00000537,A0000378,contact537@example.com,2023-05-14,US
CT00000538,A0005471,contact538@example.com,2022-12-31,DE
CT00000539,A0000627,contact539@example.com,2023-02-02,US
CT00000540,A0002560,contact540@example.com,2022-12-11,PL
CT00000541,ACC0003002,contact541@example.com,2022-06-11,FR
CT00000542,A0005258,contact542@example.com,2021-05-04,DE
CT00000543,A0002535,contact543@example.com,2021-04-03,PL
CT00000544,A0000935,contact544@example.com,2023-12-19,DE
CT00000545,A0001768,contact545@example.com,2021-04-28,FR
CT00000546,A0002250,contact546@example.com,2021-01-02,DE
CT00000547,A0005900,contact547@example.com,2023-02-20,PL
CT00000548,A0005980,contact548@example.com,2022-01-22,PL
CT00000549,A0005567,contact549@example.com,2024-08-24,PL
CT00000550,A0004848,contact550@example.com,2022-10-19,US
CT00000551,A0005071,contact551@example.com,2023-04-24,FR
CT00000552,A0005699,contact552@example.com,2023-11-17,FR
CT00000553,A0002461,contact553@example.com,2024-07-06,PL
CT00000554,A0005483,contact554@example.com,2022-07-01,DE
CT00000555,ACC0000996,contact555@example.com,2024-01-10,FR
CT00000556,A0003844,contact556@example.com,2023-04-17,US
CT00000557,A0004555,contact557@example.com,2024-02-02,PL
CT00000558,A0002515,contact558@example.com,2022-01-19,US
CT00000559,A0004076,contact559@example.com,2022-07-17,PL
CT00000560,A0004961,contact560@example.com,2022-11-04,US
CT00000561,A0003584,contact561@example.com,2024-04-01,FR
CT00000562,A0005920,contact562@example.com,2024-02-04,US
CT00000563,A0003483,contact563@example.com,2021-09-28,DE
CT00000564,A0005607,contact564@example.com,2022-11-28,FR
CT00000565,A0002481,contact565@example.com,2022-03-21,US
CT00000566,A0001893,contact566@example.com,2023-01-03,FR
CT00000567,ACC0004360,contact567@example.com,2023-11-06,US
CT00000568,A0004818,contact568@example.com,2022-10-15,DE
CT00000569,A0005082,contact569@example.com,2022-12-15,PL
CT00000570,A0003008,contact570@example.com,2021-06-21,PL
CT00000571,ACC0000394,contact571@example.com,2021-10-06,DE
CT00000572,A0005744,contact572@example.com,2021-11-28,DE
CT00000573,A0002154,contact573@example.com,2022-08-20,FR
CT00000574,A0002342,contact574@example.com,2023-03-05,US
CT00000575,A0005821,contact575@example.com,2021-12-13,PL
CT00000576,A0002075,contact576@example.com,2023-11-18,DE
CT00000577,A0004656,contact577@example.com,2022-09-08,FR
CT00000578,A0004726,contact578@example.com,2024-05-28,FR
CT00000579,A0005326,contact579@example.com,2023-12-29,DE
CT00000580,A0004920,contact580@example.com,2024-08-23,DE
CT00000581,A0003573,contact581@example.com,2023-07-31,DE
CT00000582,ACC0002160,contact582@example.com,2021-09-23,DE
CT00000583,A0003268,contact583@example.com,2023-02-10,FR
CT00000584,A0005539,contact584@example.com,2021-06-29,PL
CT00000585,A0005365,contact585@example.com,2024-01-03,FR
CT00000586,A0002875,contact586@example.com,2024-03-29,US
CT00000587,A0002468,contact587@example.com,2022-10-08,PL
CT00000588,A0004646,contact588@example.com,2024-05-27,US
CT00000589,A0005747,contact589@example.com,2023-01-31,PL
CT00000590,A0005403,contact590@example.com,2021-12-03,DE
CT00000591,A0003149,contact591@example.com,2021-06-22,PL
CT00000592,A0001084,contact592@example.com,2023-08-24,FR
CT00000593,A0004869,contact593@example.com,2024-08-04,FR
CT00000594,A0002454,contact594@example.com,2022-08-19,DE
CT00000595,A0002166,contact595@example.com,2024-01-10,PL
CT00000596,A0000906,contact596@example.com,2024-03-18,PL
CT00000597,A0004470,contact597@example.com,2022-04-02,FR
CT00000598,A0004822,contact598@example.com,2024-08-19,PL
CT00000599,A0000973,contact599@example.com,2021-08-24,FR
CT00000600,A0002093,contact600@example.com,2022-05-08,US
CT00000601,A0000823,contact601@example.com,2024-09-17,FR
CT00000602,ACC0005646,contact602@example.com,2021-09-03,DE
CT00000603,ACC0003941,contact603@example.com,2024-09-30,PL
CT00000604,A0000206,contact604@example.com,2022-07-01,PL
CT00000605,A0005799,contact605@example.com,2024-09-16,DE
CT00000606,A0005261,contact606@example.com,2024-02-07,FR
CT00000607,A0005521,contact607@example.com,2022-05-11,PL
CT00000608,A0004745,contact608@example.com,2021-12-21,PL
CT00000609,A0000285,contact609@example.com,2021-10-15,FR
CT00000610,A0001767,contact610@example.com,2021-05-11,FR
CT00000611,A0000754,contact611@example.com,2024-02-04,FR
CT00000612,A0005564,contact612@example.com,2024-05-29,US
CT00000613,A0001184,contact613@example.com,2024-04-16,US
CT00000614,A0001057,contact614@example.com,2024-08-01,US
CT00000615,A0003657,contact615@example.com,2022-12-20,US
CT00000616,A0005514,contact616@example.com,2022-03-23,FR
CT00000617,A0000432,contact617@example.com,2021-09-23,DE
CT00000618,A0003383,contact618@example.com,2023-11-22,DE
CT00000619,A0003205,contact619@example.com,2023-12-26,US
CT00000620,A0002157,contact620@example.com,2023-06-15,FR
CT00000621,A0000996,contact621@example.com,2023-05-24,DE
CT00000622,A0001233,contact622@example.com,2021-11-11,PL
CT00000623,A0001070,contact623@example.com,2022-07-30,PL
CT00000624,A0005390,contact624@example.com,2024-05-13,US
CT00000625,A0000524,contact625@example.com,2022-11-27,DE
CT00000626,ACC0005102,contact626@example.com,2024-10-15,FR
CT00000627,A0003361,contact627@example.com,2024-06-13,DE
CT00000628,ACC0000634,contact628@example.com,2022-06-29,PL
CT00000629,A0004108,contact629@example.com,2024-08-26,PL
CT00000630,A0001614,contact630@example.com,2024-04-24,US
CT00000631,A0004915,contact631@example.com,2022-10-08,PL
CT00000632,A0002286,contact632@example.com,2021-07-09,FR
CT00000633,A0003464,contact633@example.com,2023-11-01,DE
CT00000634,A0003502,contact634@example.com,2021-10-11,FR
CT00000635,A0004679,contact635@example.com,2024-07-13,FR
CT00000636,A0002406,contact636@example.com,2024-04-05,PL
CT00000637,A0004558,contact637@example.com,2022-05-08,DE
CT00000638,A0003089,contact638@example.com,2022-11-20,FR
CT00000639,A0000141,contact639@example.com,2021-01-28,PL
CT00000640,ACC0001186,contact640@example.com,2022-06-12,FR
CT00000641,A0005463,contact641@example.com,2021-02-08,PL
CT00000642,A0004533,contact642@example.com,2023-10-24,US
CT00000643,A0002274,contact643@example.com,2023-01-05,PL
CT00000644,A0003426,contact644@example.com,2022-04-05,US
CT00000645,A0003775,contact645@example.com,2023-09-14,FR
CT00000646,A0004771,contact646@example.com,2024-07-09,PL
CT00000647,A0001629,contact647@example.com,2023-04-17,DE
CT00000648,A0002306,contact648@example.com,2022-12-08,DE
CT00000649,A0003664,contact649@example.com,2023-09-19,FR
CT00000650,A0000593,contact650@example.com,2024-06-06,FR
CT00000651,A0001559,contact651@example.com,2022-04-03,DE
CT00000652,A0000627,contact652@example.com,2024-08-05,PL
CT00000653,A0001408,contact653@example.com,2023-08-25,PL
CT00000654,A0002100,contact654@example.com,2024-10-24,FR
CT00000655,A0002972,contact655@example.com,2022-11-19,FR
CT00000656,A0004332,contact656@example.com,2023-04-28,US
CT00000657,A0005649,contact657@example.com,2023-05-17,DE
CT00000658,A0000953,contact658@example.com,2024-07-17,PL
CT00000659,A0001955,contact659@example.com,2023-06-21,US
CT00000660,A0005557,contact660@example.com,2021-03-09,US
CT00000661,A0002285,contact661@example.com,2023-03-09,US
CT00000662,A0000955,contact662@example.com,2023-10-28,US
CT00000663,A0000002,contact663@example.com,2021-05-22,FR
CT00000664,A0005437,contact664@example.com,2023-02-21,PL
CT00000665,A0003542,contact665@example.com,2023-11-04,PL
CT00000666,A0001524,contact666@example.com,2024-10-19,DE
CT00000667,A0003352,contact667@example.com,2022-01-30,FR
CT00000668,A0004119,contact668@example.com,2023-09-11,US
CT00000669,A0005927,contact669@example.com,2024-01-18,FR
CT00000670,A0000382,contact670@example.com,2022-01-10,DE
CT00000671,A0001196,contact671@example.com,2022-03-08,DE
CT00000672,A0003030,contact672@example.com,2024-09-25,PL
CT00000673,A0002029,contact673@example.com,2023-08-01,FR
CT00000674,A0003509,contact674@example.com,2023-11-14,US
CT00000675,A0003966,contact675@example.com,2021-05-26,US
CT00000676,A0003734,contact676@example.com,2021-09-01,DE
CT00000677,A0003708,contact677@example.com,2024-04-19,DE
CT00000678,A0005679,contact678@example.com,2022-11-08,DE
CT00000679,ACC0002154,contact679@example.com,2023-12-23,US
CT00000680,A0000240,contact680@example.com,2022-04-16,FR
CT00000681,A0003434,contact681@example.com,2022-01-08,DE
CT00000682,A0005902,contact682@example.com,2023-08-12,PL
CT00000683,ACC0004155,contact683@example.com,2023-04-24,PL
CT00000684,A0004552,contact684@example.com,2023-09-30,FR
CT00000685,A0002306,contact685@example.com,2022-06-05,US
CT00000686,A0000131,contact686@example.com,2024-07-25,US
CT00000687,A0002301,contact687@example.com,2021-01-20,US
CT00000688,A0004673,contact688@example.com,2022-11-01,DE
CT00000689,A0001306,contact689@example.com,2023-12-15,FR
CT00000690,A0002711,contact690@example.com,2023-07-08,FR
CT00000691,A0001524,contact691@example.com,2022-07-23,PL
CT00000692,A0002895,contact692@example.com,2022-04-12,DE
CT00000693,A0004672,contact693@example.com,2021-10-07,US
CT00000694,A0001311,contact694@example.com,2021-11-30,PL
CT00000695,A0004527,contact695@example.com,2022-07-27,PL
CT00000696,A0005804,contact696@example.com,2022-05-05,PL
CT00000697,A0002922,contact697@example.com,2023-02-22,PL
CT00000698,A0005544,contact698@example.com,2023-07-22,US
CT00000699,A0004908,contact699@example.com,2021-07-18,US
CT00000700,A0000448,contact700@example.com,2021-06-17,PL
CT00000701,A0003305,contact701@example.com,2021-07-28,FR
CT00000702,A0004734,contact702@example.com,2024-07-15,PL
CT00000703,A0005583,contact703@example.com,2024-01-03,PL
CT00000704,A0004713,contact704@example.com,2021-01-16,DE
CT00000705,A0000409,contact705@example.com,2024-02-17,US
CT00000706,A0001720,contact706@example.com,2024-10-04,PL
CT00000707,ACC0002791,contact707@example.com,2021-02-27,PL
CT00000708,ACC0003575,contact708@example.com,2022-05-12,PL
CT00000709,A0004199,contact709@example.com,2021-09-25,US
CT00000710,A0003345,contact710@example.com,2022-11-19,FR
CT00000711,A0001935,contact711@example.com,2021-02-21,FR
CT00000712,A0003907,contact712@example.com,2022-07-16,PL
CT00000713,A0001121,contact713@example.com,2023-10-27,US
CT00000714,ACC0002888,contact714@example.com,2024-06-08,PL
CT00000715,A0000548,contact715@example.com,2023-06-16,PL
CT00000716,A0001026,contact716@example.com,2022-05-07,US
CT00000717,ACC0002592,contact717@example.com,2021-02-13,FR
CT00000718,A0003296,contact718@example.com,2023-02-07,FR
CT00000719,A0001928,contact719@example.com,2024-02-04,PL
CT00000720,A0000611,contact720@example.com,2021-11-28,FR
CT00000721,A0000873,contact721@example.com,2023-04-30,PL
CT00000722,A0003265,contact722@example.com,2021-03-21,US
CT00000723,A0002408,contact723@example.com,2023-05-05,US
CT00000724,A0002252,contact724@example.com,2024-03-02,FR
CT00000725,A0002828,contact725@example.com,2024-05-30,FR
CT00000726,A0005187,contact726@example.com,2021-11-24,FR
CT00000727,A0001326,contact727@example.com,2024-02-27,US
CT00000728,A0003105,contact728@example.com,2022-05-27,DE
CT00000729,A0004524,contact729@example.com,2022-02-01,US
CT00000730,A0000111,contact730@example.com,2022-10-07,DE
CT00000731,A0004847,contact731@example.com,2021-04-17,US
CT00000732,A0001469,contact732@example.com,2023-11-23,FR
CT00000733,A0003730,contact733@example.com,2023-04-26,PL
CT00000734,A0005099,contact734@example.com,2022-02-27,DE
CT00000735,A0000529,contact735@example.com,2023-12-15,US
CT00000736,A0001999,contact736@example.com,2023-04-14,PL
CT00000737,A0001256,contact737@example.com,2024-09-24,PL
CT00000738,A0002348,contact738@example.com,2021-11-30,PL
CT00000739,A0003953,contact739@example.com,2024-01-22,DE
CT00000740,A0003699,contact740@example.com,2024-02-08,PL
CT00000741,A0004957,contact741@example.com,2022-12-13,PL
CT00000742,A0003699,contact742@example.com,2024-02-22,US
CT00000743,A0003134,contact743@example.com,2024-08-03,US
CT00000744,A0000046,contact744@example.com,2024-04-24,US
CT00000745,A0001899,contact745@example.com,2024-07-13,DE
CT00000746,A0005675,contact746@example.com,2021-02-13,PL
CT00000747,A0005580,contact747@example.com,2024-07-07,US
CT00000748,A0004779,contact748@example.com,2022-09-30,PL
CT00000749,A0001965,contact749@example.com,2021-03-26,US
CT00000750,A0005474,contact750@example.com,2022-07-31,FR
CT00000751,A0004940,contact751@example.com,2023-06-13,PL
CT00000752,A0001628,contact752@example.com,2022-04-02,FR
CT00000753,A0001132,contact753@example.com,2023-10-09,DE
CT00000754,A0001978,contact754@example.com,2022-04-16,PL
CT00000755,A0005835,contact755@example.com,2021-07-18,DE
CT00000756,A0000840,contact756@example.com,2022-06-12,PL
CT00000757,ACC0000455,contact757@example.com,2022-01-14,DE
CT00000758,A0000928,contact758@example.com,2023-09-13,PL
CT00000759,A0001526,contact759@example.com,2022-12-29,DE
CT00000760,A0005522,contact760@example.com,2021-12-30,DE
CT00000761,A0003608,contact761@example.com,2022-10-10,DE
CT00000762,A0000227,contact762@example.com,2023-05-12,FR
CT00000763,A0002680,contact763@example.com,2024-07-18,PL
CT00000764,A0004165,contact764@example.com,2021-01-24,US
CT00000765,A0003605,contact765@example.com,2021-05-16,DE
CT00000766,A0002764,contact766@example.com,2023-08-08,FR
CT00000767,A0002227,contact767@example.com,2021-06-18,DE
CT00000768,A0000771,contact768@example.com,2022-04-18,US
CT00000769,A0005303,contact769@example.com,2022-05-06,FR
CT00000770,ACC0002757,contact770@example.com,2021-01-30,DE
CT00000771,A0002958,contact771@example.com,2023-11-09,PL
CT00000772,A0005187,contact772@example.com,2023-12-21,US
CT00000773,A0001646,contact773@example.com,2022-07-05,PL
CT00000774,A0004302,contact774@example.com,2021-02-15,FR
CT00000775,A0003229,contact775@example.com,2023-07-08,FR
CT00000776,A0002476,contact776@example.com,2024-04-04,FR
CT00000777,A0005295,contact777@example.com,2021-11-28,US
CT00000778,A0004514,contact778@example.com,2024-02-07,PL
CT00000779,A0005032,contact779@example.com,2022-06-12,PL
CT00000780,A0001630,contact780@example.com,2021-07-07,FR
CT00000781,A0003247,contact781@example.com,2023-12-05,US
CT00000782,A0001417,contact782@example.com,2023-12-08,FR
CT00000783,ACC0003478,contact783@example.com,2022-12-04,PL
CT00000784,A0003855,contact784@example.com,2024-07-24,FR
CT00000785,A0000301,contact785@example.com,2021-02-09,PL
CT00000786,A0001178,contact786@example.com,2022-06-29,PL
CT00000787,A0002758,contact787@example.com,2023-11-15,US
CT00000788,A0000707,contact788@example.com,2022-01-01,PL
