customer_id,cust_id,email,country,currency,region_code,created_date
C0000414,C0000414,user414@example.com,US,PLN,R02,2023-07-28
C0000415,C0000415,user415@example.com,GB,EUR,R04,2023-05-01
C0000416,C0000416,user416@example.com,PL,USD,R03,2023-08-27
C0000417,C0000417,user417@example.com,US,EUR,R06,2023-01-06
C0000418,C0000418,user418@example.com,NL,USD,R03,2023-10-28
C0000419,C0000419,user419@example.com,NL,USD,R22,2024-09-09
C0000420,C0000420,user420@example.com,ES,EUR,R14,2023-07-23
C0000421,C0000421,user421@example.com,DE,EUR,R20,2023-08-21
C0000422,C0000422,user422@example.com,US,PLN,R14,2024-01-20
C0000423,C0000423,user423@example.com,PL,PLN,R05,2024-03-21
C0000424,C0000424,user424@example.com,PL,EUR,R07,2024-05-20
C0000425,C0000425,user425@example.com,ES,EUR,R11,2023-12-08
C0000426,CUS0000426,user426@example.com,NL,EUR,R19,2023-10-06
C0000427,C0000427,user427@example.com,PL,GBP,R06,2023-09-09
C0000428,CUS0000428,user428@example.com,PL,USD,R18,2023-09-12
C0000429,C0000429,user429@example.com,DE,USD,R11,2023-09-27
C0000430,C0000430,user430@example.com,US,EUR,R11,2024-04-29
C0000431,C0000431,user431@example.com,ES,EUR,R09,2024-09-23
C0000432,C0000432,user432@example.com,US,EUR,R08,2024-06-22
C0000433,C0000433,user433@example.com,US,EUR,R08,2023-08-24
C0000434,C0000434,user434@example.com,US,EUR,R16,2023-01-13
C0000435,C0000435,user435@example.com,FR,EUR,R21,2023-12-02
C0000436,C0000436,user436@example.com,GB,USD,R02,2023-12-03
C0000437,C0000437,user437@example.com,DE,USD,R09,2024-10-08
C0000438,C0000438,user438@example.com,US,USD,R09,2024-09-20
C0000439,C0000439,user439@example.com,US,USD,R14,2024-05-09
C0000440,C0000440,user440@example.com,NL,EUR,R11,2023-06-19
C0000441,C0000441,user441@example.com,FR,USD,R23,2024-04-30
C0000442,C0000442,user442@example.com,ES,EUR,R01,2024-11-27
C0000443,C0000443,user443@example.com,NL,EUR,R12,2023-01-30
C0000444,C0000444,user444@example.com,US,USD,R18,2024-11-17
C0000445,C0000445,user445@example.com,FR,EUR,R23,2023-09-09
C0000446,C0000446,user446@example.com,NL,EUR,R08,2023-10-05
C0000447,C0000447,user447@example.com,ES,USD,R01,2023-11-25
C0000448,C0000448,user448@example.com,US,EUR,R09,2024-09-13
C0000449,CUS0000449,user449@example.com,US,USD,R06,2024-11-08
C0000450,C0000450,user450@example.com,ES,EUR,R13,2023-10-03
C0000451,C0000451,user451@example.com,SE,EUR,R11,2024-07-05
C0000452,C0000452,user452@example.com,US,PLN,R05,2024-01-16
C0000453,C0000453,user453@example.com,NL,EUR,R10,2023-05-14
C0000454,CUS0000454,user454@example.com,PL,USD,R05,2023-07-31
C0000455,C0000455,user455@example.com,ES,EUR,R20,2024-01-28
C0000456,C0000456,user456@example.com,FR,PLN,R24,2024-08-03
C0000457,C0000457,user457@example.com,SE,EUR,R02,2024-03-15
C0000458,CUS0000458,user458@example.com,GB,EUR,R08,2024-11-27
C0000459,C0000459,user459@example.com,ES,EUR,R04,2023-10-15
C0000460,C0000460,user460@example.com,ES,USD,R19,2023-09-17
C0000461,C0000461,user461@example.com,GB,EUR,R20,2023-09-23
C0000462,C0000462,user462@example.com,ES,PLN,R15,2023-04-07
C0000463,C0000463,user463@example.com,SE,EUR,R04,2023-01-29
C0000464,C0000464,user464@example.com,SE,EUR,R11,2024-03-17
C0000465,C0000465,user465@example.com,FR,EUR,R08,2024-05-17
C0000466,C0000466,user466@example.com,US,EUR,R21,2023-05-14
C0000467,C0000467,user467@example.com,US,EUR,R08,2024-09-27
C0000468,C0000468,user468@example.com,US,EUR,R17,2024-10-26
C0000469,C0000469,user469@example.com,US,GBP,R23,2023-04-26
C0000470,C0000470,user470@example.com,SE,EUR,R09,2023-06-22
C0000471,C0000471,user471@example.com,NL,EUR,R07,2024-07-10
C0000472,C0000472,user472@example.com,US,EUR,R25,2024-08-15
C0000473,C0000473,user473@example.com,ES,USD,R23,2024-06-08
C0000474,C0000474,user474@example.com,FR,PLN,R01,2024-02-24
C0000475,C0000475,user475@example.com,NL,USD,R05,2023-05-02
C0000476,C0000476,user476@example.com,ES,EUR,R23,2023-10-29
C0000477,C0000477,user477@example.com,US,EUR,R04,2023-08-07
C0000478,C0000478,user478@example.com,DE,EUR,R05,2024-08-27
C0000479,C0000479,user479@example.com,ES,EUR,R25,2023-10-19
C0000480,C0000480,user480@example.com,ES,EUR,R01,2023-04-02
C0000481,C0000481,user481@example.com,ES,EUR,R16,2023-03-10
C0000482,C0000482,user482@example.com,US,USD,R08,2023-05-07
C0000483,C0000483,user483@example.com,US,PLN,R09,2023-03-11
C0000484,C0000484,user484@example.com,US,EUR,R24,2024-04-29
C0000485,C0000485,user485@example.com,ES,EUR,R14,2023-08-03
C0000486,C0000486,user486@example.com,DE,EUR,R14,2024-06-06
C0000487,C0000487,user487@example.com,FR,EUR,R01,2023-06-29
C0000488,CUS0000488,user488@example.com,US,USD,R02,2024-04-03
C0000489,C0000489,user489@example.com,US,USD,R07,2024-09-22
C0000490,C0000490,user490@example.com,ES,EUR,R23,2023-03-04
C0000491,CUS0000491,user491@example.com,US,GBP,R24,2024-05-24
C0000492,C0000492,user492@example.com,ES,EUR,R06,2024-01-30
C0000493,CUS0000493,user493@example.com,DE,PLN,R05,2024-03-31
C0000494,C0000494,user494@example.com,SE,EUR,R25,2024-01-19
C0000495,C0000495,user495@example.com,NL,USD,R17,2024-05-30
C0000496,C0000496,user496@example.com,FR,USD,R10,2023-11-12
C0000497,C0000497,user497@example.com,DE,EUR,R02,2023-08-05
C0000498,C0000498,user498@example.com,GB,EUR,R21,2024-07-14
C0000499,C0000499,user499@example.com,GB,USD,R25,2023-02-20
C0000500,C0000500,user500@example.com,US,EUR,R12,2023-03-27
C0000501,C0000501,user501@example.com,US,USD,R11,2023-12-21
C0000502,CUS0000502,user502@example.com,US,EUR,R19,2023-10-30
C0000503,C0000503,user503@example.com,GB,GBP,R16,2023-08-06
C0000504,CUS0000504,user504@example.com,US,USD,R19,2023-06-09
C0000505,C0000505,user505@example.com,NL,EUR,R17,2024-11-23
C0000506,C0000506,user506@example.com,DE,USD,R25,2023-10-07
C0000507,C0000507,user507@example.com,PL,USD,R16,2024-03-09
C0000508,C0000508,user508@example.com,NL,USD,R10,2024-03-05
C0000509,C0000509,user509@example.com,PL,PLN,R11,2024-04-15
C0000510,C0000510,user510@example.com,PL,EUR,R21,2023-07-20
C0000511,CUS0000511,user511@example.com,US,GBP,R07,2023-02-22
C0000512,C0000512,user512@example.com,PL,EUR,R12,2023-10-02
C0000513,C0000513,user513@example.com,FR,EUR,R20,2023-08-29
C0000514,C0000514,user514@example.com,ES,USD,R19,2024-04-03
C0000515,C0000515,user515@example.com,NL,USD,R10,2024-07-05
C0000516,C0000516,user516@example.com,DE,USD,R08,2024-07-21
C0000517,C0000517,user517@example.com,ES,EUR,R18,2024-09-16
C0000518,C0000518,user518@example.com,PL,EUR,R17,2023-03-28
C0000519,CUS0000519,user519@example.com,GB,EUR,R16,2023-02-18
C0000520,C0000520,user520@example.com,DE,USD,R14,2023-05-24
C0000521,CUS0000521,user521@example.com,ES,EUR,R04,2023-05-09
C0000522,C0000522,user522@example.com,ES,PLN,R22,2024-03-24
C0000523,CUS0000523,user523@example.com,PL,EUR,R22,2023-03-18
C0000524,C0000524,user524@example.com,GB,EUR,R22,2023-06-23
C0000525,C0000525,user525@example.com,US,GBP,R08,2024-01-07
C0000526,CUS0000526,user526@example.com,PL,USD,R13,2023-04-10
C0000527,CUS0000527,user527@example.com,DE,EUR,R07,2024-03-28
C0000528,C0000528,user528@example.com,US,PLN,R06,2023-06-08
C0000529,C0000529,user529@example.com,SE,USD,R18,2023-08-28
C0000530,C0000530,user530@example.com,US,EUR,R02,2023-04-29
C0000531,C0000531,user531@example.com,NL,EUR,R07,2023-08-16
C0000532,C0000532,user532@example.com,FR,EUR,R10,2023-01-06
C0000533,C0000533,user533@example.com,US,PLN,R18,2024-11-25
C0000534,C0000534,user534@example.com,NL,EUR,R09,2024-03-01
C0000535,CUS0000535,user535@example.com,FR,EUR,R03,2024-11-28
C0000536,C0000536,user536@example.com,FR,USD,R13,2023-01-21
C0000537,CUS0000537,user537@example.com,GB,EUR,R03,2023-07-08
C0000538,C0000538,user538@example.com,SE,EUR,R01,2023-02-23
C0000539,C0000539,user539@example.com,DE,USD,R15,2023-01-20
C0000540,C0000540,user540@example.com,PL,EUR,R13,2024-01-25
C0000541,CUS0000541,user541@example.com,GB,USD,R03,2024-03-11
C0000542,C0000542,user542@example.com,US,EUR,R24,2023-08-31
C0000543,C0000543,user543@example.com,DE,USD,R23,2023-12-05
C0000544,C0000544,user544@example.com,US,USD,R24,2023-08-23
C0000545,C0000545,user545@example.com,US,EUR,R13,2023-01-25
C0000546,C0000546,user546@example.com,US,PLN,R02,2024-04-25
C0000547,CUS0000547,user547@example.com,ES,EUR,R01,2023-04-29
C0000548,C0000548,user548@example.com,US,USD,R21,2023-09-29
C0000549,C0000549,user549@example.com,PL,PLN,R18,2024-11-23
C0000550,C0000550,user550@example.com,FR,EUR,R14,2024-02-24
C0000551,C0000551,user551@example.com,GB,PLN,R20,2024-04-06
C0000552,CUS0000552,user552@example.com,PL,EUR,R09,2024-04-09
C0000553,C0000553,user553@example.com,FR,EUR,R19,2024-08-19
C0000554,C0000554,user554@example.com,US,USD,R07,2023-05-01
C0000555,C0000555,user555@example.com,GB,PLN,R11,2023-12-24
C0000556,C0000556,user556@example.com,PL,EUR,R03,2024-05-21
C0000557,C0000557,user557@example.com,NL,EUR,R19,2023-04-21
C0000558,C0000558,user558@example.com,PL,USD,R02,2023-09-10
C0000559,C0000559,user559@example.com,NL,EUR,R14,2024-09-28
C0000560,C0000560,user560@example.com,FR,EUR,R22,2023-04-02
C0000561,C0000561,user561@example.com,FR,EUR,R16,2023-03-03
C0000562,C0000562,user562@example.com,PL,EUR,R10,2024-04-21
C0000563,C0000563,user563@example.com,US,EUR,R16,2023-10-29
C0000564,C0000564,user564@example.com,NL,USD,R15,2023-02-10
C0000565,C0000565,user565@example.com,SE,USD,R03,2023-07-22
C0000566,C0000566,user566@example.com,DE,USD,R12,2024-02-24
C0000567,C0000567,user567@example.com,US,USD,R23,2023-11-11
C0000568,C0000568,user568@example.com,NL,EUR,R02,2023-12-10
C0000569,C0000569,user569@example.com,DE,EUR,R09,2024-05-24
C0000570,C0000570,user570@example.com,US,EUR,R09,2024-11-21
C0000571,C0000571,user571@example.com,ES,EUR,R09,2023-12-17
C0000572,C0000572,user572@example.com,SE,USD,R14,2023-11-20
C0000573,CUS0000573,user573@example.com,ES,EUR,R12,2023-10-27
C0000574,C0000574,user574@example.com,SE,EUR,R05,2023-06-30
C0000575,C0000575,user575@example.com,GB,EUR,R16,2023-06-20
C0000576,C0000576,user576@example.com,ES,USD,R25,2024-03-10
C0000577,C0000577,user577@example.com,US,EUR,R15,2023-02-16
C0000578,C0000578,user578@example.com,US,USD,R09,2023-09-20
C0000579,C0000579,user579@example.com,SE,EUR,R18,2023-07-25
C0000580,C0000580,user580@example.com,DE,USD,R15,2023-07-29
C0000581,C0000581,user581@example.com,PL,USD,R11,2024-01-26
C0000582,C0000582,user582@example.com,GB,USD,R10,2024-03-05
C0000583,CUS0000583,user583@example.com,DE,EUR,R10,2023-12-09
C0000584,CUS0000584,user584@example.com,DE,USD,R21,2024-11-26
C0000585,C0000585,user585@example.com,FR,EUR,R17,2023-04-25
C0000586,C0000586,user586@example.com,US,EUR,R03,2023-05-02
C0000587,C0000587,user587@example.com,DE,EUR,R07,2024-02-23
C0000588,C0000588,user588@example.com,SE,EUR,R20,2023-06-26
C0000589,C0000589,user589@example.com,NL,EUR,R13,2024-04-17
C0000590,CUS0000590,user590@example.com,GB,USD,R14,2023-10-24
C0000591,C0000591,user591@example.com,PL,USD,R16,2023-07-19
C0000592,C0000592,user592@example.com,DE,EUR,R18,2024-07-18
C0000593,C0000593,user593@example.com,DE,USD,R19,2024-06-28
C0000594,C0000594,user594@example.com,NL,GBP,R19,2024-09-27
C0000595,C0000595,user595@example.com,GB,EUR,R19,2024-11-02
C0000596,C0000596,user596@example.com,SE,EUR,R16,2024-03-10
C0000597,CUS0000597,user597@example.com,PL,PLN,R07,2024-08-26
C0000598,C0000598,user598@example.com,SE,EUR,R15,2024-05-17
C0000599,C0000599,user599@example.com,US,USD,R16,2023-01-14
C0000600,CUS0000600,user600@example.com,DE,EUR,R23,2023-10-12
C0000601,C0000601,user601@example.com,GB,USD,R07,2024-01-25
C0000602,C0000602,user602@example.com,PL,EUR,R07,2023-05-30
C0000603,C0000603,user603@example.com,DE,EUR,R03,2024-09-02
C0000604,C0000604,user604@example.com,GB,EUR,R08,2023-07-01
C0000605,C0000605,user605@example.com,SE,EUR,R06,2024-05-05
C0000606,CUS0000606,user606@example.com,NL,EUR,R20,2024-06-24
C0000607,C0000607,user607@example.com,US,EUR,R20,2024-03-15
C0000608,CUS0000608,user608@example.com,PL,USD,R22,2023-09-10
C0000609,CUS0000609,user609@example.com,US,EUR,R02,2023-02-21
C0000610,C0000610,user610@example.com,US,EUR,R03,2024-06-27
C0000611,CUS0000611,user611@example.com,GB,EUR,R07,2023-12-12
C0000612,C0000612,user612@example.com,DE,GBP,R25,2024-10-29
C0000613,C0000613,user613@example.com,DE,EUR,R19,2024-11-29
C0000614,C0000614,user614@example.com,SE,EUR,R21,2023-07-05
C0000615,C0000615,user615@example.com,US,USD,R03,2023-12-25
C0000616,CUS0000616,user616@example.com,DE,USD,R10,2023-01-25
C0000617,C0000617,user617@example.com,PL,USD,R07,2024-07-26
C0000618,CUS0000618,user618@example.com,DE,USD,R25,2024-03-05
C0000619,CUS0000619,user619@example.com,GB,EUR,R18,2023-10-04
C0000620,C0000620,user620@example.com,US,USD,R18,2023-10-26
C0000621,C0000621,user621@example.com,FR,EUR,R18,2023-08-26
C0000622,C0000622,user622@example.com,SE,USD,R04,2023-08-24
C0000623,C0000623,user623@example.com,US,EUR,R19,2023-04-15
C0000624,CUS0000624,user624@example.com,FR,PLN,R01,2023-06-19
C0000625,C0000625,user625@example.com,ES,GBP,R23,2024-01-21
C0000626,C0000626,user626@example.com,PL,USD,R23,2024-05-23
C0000627,C0000627,user627@example.com,FR,USD,R12,2023-12-29
C0000628,C0000628,user628@example.com,DE,EUR,R04,2024-09-19
C0000629,C0000629,user629@example.com,ES,USD,R16,2023-05-08
C0000630,C0000630,user630@example.com,ES,EUR,R01,2023-03-26
C0000631,C0000631,user631@example.com,DE,EUR,R07,2023-07-08
C0000632,C0000632,user632@example.com,NL,USD,R04,2023-06-25
C0000633,C0000633,user633@example.com,ES,USD,R15,2023-08-09
C0000634,C0000634,user634@example.com,US,USD,R09,2024-04-23
C0000635,C0000635,user635@example.com,GB,EUR,R25,2023-06-12
C0000636,C0000636,user636@example.com,NL,EUR,R09,2024-11-07
C0000637,C0000637,user637@example.com,PL,USD,R24,2024-03-11
C0000638,C0000638,user638@example.com,GB,EUR,R01,2024-01-27
C0000639,C0000639,user639@example.com,SE,EUR,R03,2024-07-05
C0000640,C0000640,user640@example.com,DE,USD,R05,2023-03-01
C0000641,C0000641,user641@example.com,ES,USD,R20,2023-09-25
C0000642,C0000642,user642@example.com,SE,USD,R04,2024-11-28
C0000643,C0000643,user643@example.com,GB,PLN,R17,2024-09-05
C0000644,C0000644,user644@example.com,PL,USD,R01,2024-01-16
C0000645,C0000645,user645@example.com,PL,EUR,R20,2024-04-14
C0000646,CUS0000646,user646@example.com,GB,USD,R11,2024-03-19
C0000647,C0000647,user647@example.com,FR,USD,R23,2024-05-18
C0000648,C0000648,user648@example.com,FR,EUR,R22,2024-04-19
C0000649,C0000649,user649@example.com,US,EUR,R21,2024-09-14
C0000650,C0000650,user650@example.com,PL,GBP,R05,2023-04-13
C0000651,C0000651,user651@example.com,FR,USD,R24,2024-09-15
C0000652,C0000652,user652@example.com,SE,EUR,R03,2024-05-01
C0000653,C0000653,user653@example.com,US,USD,R15,2024-02-04
C0000654,CUS0000654,user654@example.com,NL,EUR,R12,2024-12-01
C0000655,CUS0000655,user655@example.com,ES,GBP,R15,2024-02-15
C0000656,C0000656,user656@example.com,PL,EUR,R17,2023-05-10
C0000657,CUS0000657,user657@example.com,US,USD,R20,2024-02-03
C0000658,C0000658,user658@example.com,PL,EUR,R16,2024-07-07
C0000659,C0000659,user659@example.com,US,USD,R18,2024-06-30
C0000660,C0000660,user660@example.com,SE,EUR,R21,2024-01-28
C0000661,C0000661,user661@example.com,DE,EUR,R01,2024-01-19
C0000662,C0000662,user662@example.com,PL,USD,R13,2024-06-03
C0000663,C0000663,user663@example.com,DE,USD,R19,2023-11-30
C0000664,C0000664,user664@example.com,PL,PLN,R24,2024-08-05
C0000665,C0000665,user665@example.com,PL,EUR,R09,2023-08-13
C0000666,C0000666,user666@example.com,GB,USD,R06,2024-07-20
C0000667,CUS0000667,user667@example.com,NL,USD,R07,2023-05-14
C0000668,CUS0000668,user668@example.com,DE,EUR,R09,2023-08-31
C0000669,CUS0000669,user669@example.com,NL,EUR,R08,2023-03-25
C0000670,C0000670,user670@example.com,US,EUR,R09,2024-08-22
C0000671,C0000671,user671@example.com,US,USD,R14,2024-08-25
C0000672,C0000672,user672@example.com,PL,USD,R05,2023-03-30
C0000673,C0000673,user673@example.com,GB,EUR,R19,2024-09-10
C0000674,C0000674,user674@example.com,SE,GBP,R10,2024-08-05
C0000675,C0000675,user675@example.com,ES,USD,R05,2023-06-30
C0000676,C0000676,user676@example.com,US,PLN,R03,2023-04-26
C0000677,C0000677,user677@example.com,NL,PLN,R05,2024-01-19
C0000678,C0000678,user678@example.com,FR,PLN,R06,2024-01-02
C0000679,CUS0000679,user679@example.com,FR,EUR,R20,2024-02-28
C0000680,C0000680,user680@example.com,US,EUR,R15,2023-05-28
C0000681,C0000681,user681@example.com,DE,USD,R15,2023-04-18
C0000682,C0000682,user682@example.com,US,USD,R13,2024-07-24
C0000683,C0000683,user683@example.com,NL,USD,R14,2024-01-25
C0000684,C0000684,user684@example.com,ES,EUR,R13,2024-03-10
C0000685,C0000685,user685@example.com,US,USD,R25,2023-01-11
C0000686,CUS0000686,user686@example.com,DE,EUR,R14,2024-01-06
C0000687,C0000687,user687@example.com,US,EUR,R18,2023-07-28
C0000688,C0000688,user688@example.com,FR,EUR,R20,2023-04-11
C0000689,C0000689,user689@example.com,DE,USD,R12,2023-09-28
C0000690,C0000690,user690@example.com,DE,EUR,R05,2024-09-05
C0000691,CUS0000691,user691@example.com,DE,USD,R17,2023-01-28
C0000692,C0000692,user692@example.com,PL,GBP,R18,2023-12-08
C0000693,C0000693,user693@example.com,US,EUR,R18,2024-03-24
C0000694,C0000694,user694@example.com,ES,EUR,R22,2023-02-03
C0000695,C0000695,user695@example.com,ES,USD,R19,2023-09-09
C0000696,C0000696,user696@example.com,NL,USD,R10,2024-01-24
C0000697,C0000697,user697@example.com,GB,USD,R21,2023-09-25
C0000698,C0000698,user698@example.com,SE,GBP,R04,2023-07-18
C0000699,C0000699,user699@example.com,US,EUR,R18,2024-05-08
C0000700,C0000700,user700@example.com,DE,EUR,R13,2024-04-08
C0000701,C0000701,user701@example.com,GB,EUR,R14,2023-10-27
C0000702,C0000702,user702@example.com,SE,USD,R07,2024-04-17
C0000703,C0000703,user703@example.com,US,USD,R08,2024-07-09
C0000704,C0000704,user704@example.com,SE,USD,R14,2024-11-14
C0000705,CUS0000705,user705@example.com,DE,EUR,R22,2024-07-28
C0000706,C0000706,user706@example.com,DE,EUR,R02,2023-10-24
C0000707,C0000707,user707@example.com,US,PLN,R25,2023-07-19
C0000708,C0000708,user708@example.com,DE,EUR,R12,2023-12-12
C0000709,C0000709,user709@example.com,FR,USD,R24,2023-08-06
C0000710,C0000710,user710@example.com,SE,EUR,R04,2023-07-15
C0000711,CUS0000711,user711@example.com,US,EUR,R03,2023-01-15
C0000712,C0000712,user712@example.com,DE,EUR,R05,2024-02-11
C0000713,C0000713,user713@example.com,SE,PLN,R24,2023-03-16
C0000714,CUS0000714,user714@example.com,PL,EUR,R19,2023-04-14
C0000715,C0000715,user715@example.com,ES,EUR,R18,2024-11-15
C0000716,C0000716,user716@example.com,GB,EUR,R10,2024-11-19
C0000717,C0000717,user717@example.com,ES,EUR,R22,2024-11-15
C0000718,CUS0000718,user718@example.com,SE,GBP,R22,2024-07-06
C0000719,C0000719,user719@example.com,FR,EUR,R16,2023-02-26
C0000720,C0000720,user720@example.com,GB,USD,R04,2024-07-21
C0000721,C0000721,user721@example.com,FR,EUR,R07,2024-07-13
C0000722,C0000722,user722@example.com,NL,EUR,R17,2023-10-24
C0000723,C0000723,user723@example.com,US,EUR,R14,2023-02-04
C0000724,C0000724,user724@example.com,FR,PLN,R24,2023-10-17
C0000725,C0000725,user725@example.com,FR,EUR,R15,2024-09-14
C0000726,CUS0000726,user726@example.com,NL,USD,R01,2024-11-30
C0000727,C0000727,user727@example.com,GB,USD,R23,2023-08-14
C0000728,C0000728,user728@example.com,PL,USD,R09,2024-03-19
C0000729,C0000729,user729@example.com,US,USD,R19,2023-09-20
C0000730,C0000730,user730@example.com,DE,EUR,R02,2023-08-06
C0000731,C0000731,user731@example.com,NL,EUR,R19,2024-08-16
C0000732,C0000732,user732@example.com,SE,PLN,R07,2023-10-25
C0000733,C0000733,user733@example.com,FR,USD,R25,2023-12-03
C0000734,CUS0000734,user734@example.com,SE,GBP,R20,2024-11-20
C0000735,CUS0000735,user735@example.com,ES,EUR,R18,2024-04-14
C0000736,C0000736,user736@example.com,SE,USD,R13,2023-07-01
C0000737,C0000737,user737@example.com,DE,PLN,R04,2023-06-09
C0000738,C0000738,user738@example.com,FR,EUR,R14,2023-12-14
C0000739,C0000739,user739@example.com,DE,GBP,R18,2023-01-10
C0000740,CUS0000740,user740@example.com,DE,EUR,R07,2024-06-02
C0000741,C0000741,user741@example.com,PL,USD,R23,2023-06-16
C0000742,C0000742,user742@example.com,NL,PLN,R22,2023-06-17
C0000743,CUS0000743,user743@example.com,FR,EUR,R03,2023-03-13
C0000744,C0000744,user744@example.com,SE,EUR,R10,2023-07-31
C0000745,C0000745,user745@example.com,NL,EUR,R11,2024-07-17
C0000746,C0000746,user746@example.com,US,EUR,R08,2024-04-11
C0000747,C0000747,user747@example.com,US,GBP,R10,2023-07-18
C0000748,C0000748,user748@example.com,FR,USD,R09,2024-06-27
